"","CUSTOMER_CANCEL_REASON_OTHER","BASE_PRICE","BCC5520_AVG","REV7430_AVG","ILN6200A_PCT","OPTIONS_PRICE","BCC5421_AVG","ALL6200A_PCT","ALL6280A_PCT","ILN7430_AVG","BCC5520_AVG_missing","OPTIONS_PRICE_missing"
"6768",0,356,8314.27,75.43,62,180,7433.42,42,44,74.52,0,0
"6769",0,0,1370,70.55,25,576,1600,0,20,64.33,0,0
"6770",0,0,11781.85,93.55,86,491,8854.41,63,76,89.32,0,0
"6771",0,356,11648.76,100,100,144,10755.9,96,100,100,0,0
"6772",0,499,3405.69,83.03,66,0,3356.78,45,63,80.15,0,0
"6773",0,356,4929.2,75.71,59,144,4320.98,36,43,72.54,0,0
"6774",0,514,3021.33,60.88,47,0,3088.89,7,24,55,0,0
"6775",0,586,5433.5,93.55,63,160,6275,42,50,94.38,0,0
"6776",0,550,6753.11,94,70,0,7088.89,57,85,89.3,0,1
"6777",0,356,5274.52,86.98,67,144,5656.06,58,64,81.69,0,0
"6778",0,708,12579.1,94.89,97,0,11843.27,63,86,99.03,0,1
"6779",0,479,6330,77.89,67,0,5333.33,0,20,71.11,0,0
"6780",0,356,3765.57,83,50,168,3657.83,21,33,77.09,1,0
"6781",0,356,3283.89,83.46,54,132,5022.22,38,62,75.08,0,0
"6782",0,356,5269.5,99.38,88,168,6625,75,76,94.95,1,0
"6783",0,356,3690,72.38,64,180,4500,40,42,84.36,0,0
"6784",0,639,1072.33,47.33,67,0,666.67,29,29,96.67,0,0
"6785",0,306,9091.33,84.81,55,168,8694.44,59,73,90.27,0,0
"6786",0,240,12145.18,91.3,92,102,14059.09,65,73,92.31,0,0
"6787",0,639,2833,62.67,36,0,3016,13,27,46.18,0,0
"6788",0,190,8041.75,91.67,100,80,3225,71,67,100,0,0
"6789",0,569,4729.08,66.56,32,0,3700,28,48,63.26,0,0
"6790",0,669,6115.56,73.49,71,0,5191.82,42,55,79,0,0
"6791",0,356,5445.23,94.79,77,132,6292.31,47,71,82.08,0,0
"6792",0,494,8613.2,98.86,100,0,8660,75,92,90.91,0,0
"6793",0,0,400,57,33,469,300,16,6,38.67,0,0
"6794",0,564,5393.67,74.3,73,0,3158.33,33,36,69.09,0,0
"6795",0,514,5835.92,84.15,69,0,6158.33,44,54,82.36,1,0
"6796",0,356,3841.67,95,100,168,2750,39,43,100,0,0
"6797",0,669,5287.8,75.07,82,0,5314.29,32,38,78.56,1,0
"6798",0,549,3837.53,59.79,40,0,3690.33,18,20,55.35,0,0
"6799",0,669,5226.43,61.09,51,0,4864.29,23,18,66.16,0,0
"6800",0,405,7037.39,84.6,60,0,5700.77,40,49,71.13,0,0
"6801",0,346,1527,62.73,64,160,2600,34,36,81.33,1,0
"6802",0,669,3412.5,81.53,50,0,2318.18,42,40,66.5,1,0
"6803",0,639,25330.56,98.46,100,0,21000,93,100,100,0,0
"6804",0,530,4466.71,89,88,0,4100,47,46,95,0,1
"6805",0,356,8970,78.57,80,132,7933.33,29,67,93.4,0,0
"6806",0,356,5091.38,72.58,81,0,4561.54,43,52,82.14,0,0
"6807",0,564,6640.18,78.92,77,0,6859.09,36,36,71.15,0,0
"6808",0,356,4221.88,74.85,36,224,5276.33,41,39,67,1,0
"6809",0,356,4036.82,82.5,58,180,3395.26,26,48,82.63,0,0
"6810",0,356,4675,71.25,60,144,4002.5,31,44,78.5,0,0
"6811",0,639,2713.64,70.26,35,0,1731.82,11,19,69.91,0,0
"6812",0,356,8091.38,100,86,168,8741.18,43,63,92.86,1,0
"6813",0,564,10886.49,92.84,90,0,9610,74,85,92.9,0,0
"6814",0,669,5801.06,66.5,62,0,5644.29,24,35,78.31,0,0
"6815",0,356,11023.4,69.07,50,144,10440,31,36,71.25,0,0
"6816",0,0,7743.97,84.48,75,419,8788.89,41,50,82,1,0
"6817",0,356,1456,87.71,50,180,1766.67,30,67,93,0,0
"6818",0,569,10762.73,89.8,83,125,11342.86,33,44,91.67,1,0
"6819",0,356,6643.8,91.7,100,168,6850,70,80,100,0,0
"6820",0,228,4314.23,65.07,50,0,3100,26,18,64.9,1,0
"6821",0,544,283.67,51.71,15,0,300,5,7,26.15,0,0
"6822",0,569,6592,80.45,50,0,5157.41,32,44,75.37,0,0
"6823",0,674,9060.63,93.54,83,160,7257,73,81,80.09,0,0
"6824",0,639,3868.75,68.58,38,0,1875,20,27,61,0,0
"6825",0,564,5989.55,83.59,44,0,5796.23,42,48,75.17,0,0
"6826",0,639,9525.59,98.63,89,0,9786.25,50,75,95.88,1,0
"6827",0,0,8041.75,92.59,50,564,7378.57,63,77,50,1,0
"6828",0,326,11191.79,97.47,80,0,8628.57,80,87,94.2,0,0
"6829",0,576,8694,77.39,55,0,7334.14,37,48,80.48,0,0
"6830",0,356,6775,85.21,71,168,7340,50,57,87.72,1,0
"6831",0,499,6868.64,90.73,82,0,7518.18,60,77,68.18,0,0
"6832",0,0,0,62.5,29,439,0,30,14,55.43,0,0
"6833",0,356,3925.52,64.76,39,168,3561.38,16,32,59.24,0,0
"6834",0,639,2792.22,72.34,69,0,2443.4,19,18,79,1,0
"6835",0,374,7684,87.76,56,0,5547.14,17,31,74.31,0,0
"6836",0,499,5042.16,71.65,49,0,3400.95,18,23,56.26,0,0
"6837",0,356,1330,44.71,50,144,1166.67,11,22,70,0,0
"6838",0,669,9201.09,92.17,83,0,9837.5,70,75,95.87,0,0
"6839",0,364,5868.17,89.23,86,180,5800,54,83,90.43,0,0
"6840",0,356,12234.79,93.79,91,212,13078.95,56,60,96.82,0,0
"6841",0,0,1837.67,75.63,44,642,1933.33,10,20,74.33,0,0
"6842",0,639,8324.67,93.06,60,0,7884.62,58,59,61.86,1,0
"6843",0,589,0,50,0,194,0,0,0,16.67,0,0
"6844",0,639,8820.2,96.73,89,160,9960,45,91,100,0,0
"6845",0,499,5143.31,92.24,45,160,5453.15,61,82,56.09,0,0
"6846",0,356,4851.47,86.36,65,120,4257.06,38,58,80.82,0,0
"6847",0,639,2875.8,69.85,42,0,2563.1,18,27,59.82,0,0
"6848",0,356,2830.9,71.39,42,180,2885,20,32,61.21,0,0
"6849",0,639,14453.25,93.75,69,0,11928.57,58,86,87.5,1,0
"6850",0,639,3709,64.54,45,0,3487.5,18,16,47.75,0,0
"6851",0,440,5940.8,85.16,64,0,5532.67,33,47,75.37,1,0
"6852",0,539,7923.52,88.93,77,0,6126.19,39,57,78.92,0,0
"6853",0,444,9334.43,87.82,77,0,6363.86,61,62,73.85,0,0
"6854",0,544,0,88.6,100,0,0,44,17,100,0,0
"6855",0,356,8550,64.3,11,168,8550,10,11,65.11,0,0
"6856",0,619,558.5,46.1,46,0,875,7,0,65.85,0,0
"6857",0,639,7533.33,56.1,33,0,3033.33,13,5,52.73,0,0
"6858",0,569,13128.92,100,100,0,11135.33,100,100,92.31,0,0
"6859",0,356,6637.5,76,50,144,7775,31,31,79.58,0,0
"6860",0,424,3991.76,78.04,55,160,4436.71,23,35,85.95,0,0
"6861",0,649,9056,61.6,64,0,9933.33,28,38,73.79,0,0
"6862",0,356,2904.67,56.4,54,156,3217.5,10,15,58.23,0,0
"6863",0,356,7348.75,48.3,30,144,6400,36,36,28.4,0,0
"6864",0,356,18234.83,78.25,50,168,14566.67,31,36,85.5,0,0
"6865",0,449,8194.43,67.5,70,0,8664.29,40,46,76,0,0
"6866",0,356,7520.83,82.33,64,144,6000,25,42,86.63,1,0
"6867",0,0,2868,49.58,17,601,2787.5,0,0,59.64,1,0
"6868",0,356,6637.5,65.83,63,144,5740.91,29,43,68,1,0
"6869",0,674,9181.82,75.8,64,85,7790.91,33,47,83.64,0,0
"6870",0,0,9141.57,61.7,48,519,11840,8,18,80.8,1,0
"6871",0,0,6466.89,83.73,44,588,6594.21,27,34,54.32,0,0
"6872",0,356,3333,80.92,90,144,2571,27,31,90,0,0
"6873",0,576,2949.19,65.41,36,0,1928.96,15,19,63.64,0,0
"6874",0,356,7222.33,80,33,168,5166.67,0,25,72.33,0,0
"6875",0,669,3521.1,72.73,50,0,2635,35,50,73.92,0,0
"6876",0,356,5135.67,75.5,20,0,2648.57,22,22,46.2,0,0
"6877",0,499,4992.6,71.68,69,0,4910,24,29,78.13,0,0
"6878",0,514,5001.48,72.66,55,0,5850,30,33,68.72,0,0
"6879",0,669,5299.47,72.34,71,0,4980,26,27,85.46,0,0
"6880",0,669,5536.7,84.72,54,0,5641,48,51,66.67,0,0
"6881",0,639,10420.3,97.55,100,160,6900,62,100,100,0,0
"6882",0,356,8692.18,90.65,63,168,7163.64,58,67,76.88,0,0
"6883",0,569,2865,88.91,40,0,924.8,25,38,64.13,1,0
"6884",0,564,3391.63,77.9,33,0,3281.25,15,33,74.75,0,0
"6885",0,639,8890.95,86.9,60,30,6406.82,34,48,90.12,0,0
"6886",0,0,3767.86,79,50,494,4928.57,29,36,54.25,0,0
"6887",0,0,11556.25,100,75,603,11275,60,80,91.75,0,0
"6888",0,356,16914.59,96.89,94,268,14041.67,69,77,98.61,0,0
"6889",0,404,6115.2,81.54,67,0,4912.04,38,41,85.1,0,0
"6890",0,326,6154.67,74.64,40,0,6666.67,19,20,52.1,0,0
"6891",0,356,4165.74,82.35,53,144,3533.54,30,52,81.13,1,0
"6892",0,356,1400,87.83,40,144,1400,13,0,80,0,0
"6893",0,586,9099.92,76.26,81,0,7190.31,45,55,70.81,0,0
"6894",0,0,7017,74.88,86,506,5763.64,38,63,85.71,0,0
"6895",0,356,8003.45,83.47,67,156,6563.64,41,40,82.47,0,0
"6896",0,356,15688.81,92.77,100,120,12107.75,78,83,100,0,0
"6897",0,0,6878.46,81.83,47,489,8915.38,32,45,60.37,0,0
"6898",0,639,6158.73,75.57,46,40,6101.31,32,41,70.54,0,0
"6899",0,0,2121.43,62.05,41,624,2507.14,26,22,50.18,0,0
"6900",0,445,4227.8,68.5,39,115,4009.81,27,20,56.31,1,0
"6901",0,639,12360.36,96.41,92,0,13507.14,65,81,91.67,0,0
"6902",0,0,690,37.5,17,724,690,11,13,43.33,0,0
"6903",0,444,7716.64,75.39,72,0,5136.36,40,53,78.83,0,0
"6904",0,356,5148.33,79.75,50,180,4988.89,44,47,71.08,0,0
"6905",0,356,14428,96.5,91,162,11174.91,57,85,92.73,0,0
"6906",0,639,4985.31,79.43,44,0,6342.31,26,39,82.33,0,0
"6907",0,0,7750.75,100,80,592,6535,80,100,96.6,0,0
"6908",0,499,5081.94,81.18,73,0,4556.25,29,48,77.27,1,0
"6909",0,639,7713.22,86.33,80,0,6438.89,50,69,72,0,0
"6910",0,356,461,58.43,40,132,366.67,10,29,71.4,0,0
"6911",0,356,9245,87.42,57,180,8498.21,52,54,70.78,1,0
"6912",0,691,866.6,51.07,50,0,995,12,16,54.88,0,1
"6913",0,569,7970.75,67.39,52,40,7036.67,25,30,70.72,1,0
"6914",0,0,7747.29,78.89,54,736,5380,45,40,79.77,0,0
"6915",0,356,1597.5,57.8,23,180,1133.33,6,31,69,0,0
"6916",0,669,4050.17,79.64,75,0,4728.57,25,33,73.17,0,0
"6917",0,356,1233.33,63.89,10,144,1233.33,6,13,22.9,0,0
"6918",0,356,11282.94,98.32,91,120,11837.5,79,76,98.18,0,0
"6919",0,214,4357.71,59.06,52,80,3342.93,33,34,59.52,0,0
"6920",0,489,2750,45.1,14,194,2750,10,11,63.29,0,0
"6921",0,356,11186.82,84.86,73,156,10682.35,42,57,87.73,0,0
"6922",0,569,7293.5,74.83,67,0,3616.67,25,37,80.5,1,0
"6923",0,228,5590.25,80.67,40,0,6002.5,13,24,65.08,1,0
"6924",0,529,4082.63,60.24,40,40,4741.25,13,20,63.47,0,0
"6925",0,494,10270.6,90.88,79,0,8921,50,73,91.79,0,0
"6926",0,594,7503.57,90.9,70,0,7614.29,50,67,80,0,0
"6927",0,449,8602.13,97.36,100,0,3912.5,58,58,87.5,0,0
"6928",0,356,5793.82,74.24,57,144,5088.64,31,30,77.03,0,0
"6929",0,564,1913.8,66.92,31,0,1375,0,13,49.2,1,0
"6930",0,326,8172.11,85.26,90,0,8011.32,60,76,98.85,1,0
"6931",0,0,7305.8,80.21,67,542,7715.69,24,38,84.59,0,0
"6932",0,0,13494.1,95.24,86,594,12550,72,80,81.76,0,0
"6933",0,389,13203.32,98.43,100,0,13701.26,82,90,92.86,0,0
"6934",0,356,4864.76,80.15,67,156,4690.48,35,62,74.42,0,0
"6935",0,494,9646.38,76.19,62,0,9542.86,24,33,67.73,1,0
"6936",0,356,4238.33,81.32,55,144,4150,11,13,69.61,1,0
"6937",0,407,15225.75,89.71,92,79,12570.25,57,67,95.83,0,1
"6938",0,569,12482.91,86.88,77,0,11759.09,47,67,94.15,0,0
"6939",0,356,2825,52.35,40,180,1087.5,14,32,73.6,0,0
"6940",0,499,4412.94,85.63,47,115,4145.83,12,23,75.17,1,0
"6941",0,427,10493.77,98.75,100,0,11259.09,79,100,100,0,0
"6942",0,499,9919.64,97.93,100,0,10064.04,81,85,100,0,0
"6943",0,658,10092.58,90.63,85,0,11627.27,73,79,95.46,0,0
"6944",0,0,6751.64,89.64,84,584,6547.5,52,64,88.58,0,0
"6945",0,249,6130.67,87.4,71,0,6794.44,61,60,83.71,0,0
"6946",0,594,6968.18,87,73,0,6804.41,44,57,84.96,0,0
"6947",0,688,4815.63,62.09,50,0,4033.33,22,21,66.12,0,0
"6948",0,545,2933.33,75.06,50,125,3263.64,22,39,77.33,1,1
"6949",0,356,6211.5,98.13,88,168,4225,75,75,96.88,0,0
"6950",0,356,6100,78.5,50,144,5321.43,22,19,57.25,0,0
"6951",0,550,8112.5,88.19,77,0,5538.33,53,71,90.34,1,1
"6952",0,564,5818.8,90.43,85,0,6175,67,79,91.77,0,0
"6953",0,619,7150,79.17,67,0,6200,38,42,75,0,0
"6954",0,586,8870.07,92.46,83,0,7801.85,70,77,74.7,0,0
"6955",0,369,4316.67,85.56,59,0,5527.33,60,53,79.24,0,0
"6956",1,658,4806.18,75.36,40,0,5037.65,22,28,66.4,0,0
"6957",0,356,4820,100,29,144,4820,50,50,63.71,0,0
"6958",0,669,2699.22,95.85,58,0,3122.22,24,21,55.58,0,0
"6959",0,0,8313.33,90,79,452,7479.17,24,59,90.43,0,0
"6960",0,0,885,64.27,29,424,760,13,19,52.43,0,0
"6961",0,639,16707.25,95.22,80,0,15867.5,54,50,80,0,0
"6962",0,0,8960,64,50,518,4250,9,10,80.67,0,0
"6963",0,356,9276.08,93.47,100,304,5108.33,53,67,100,0,0
"6964",0,544,6083.15,79.11,63,0,5607.77,43,47,78.53,0,0
"6965",0,356,6734.7,76.88,50,144,6522.73,41,57,67.33,0,0
"6966",0,464,5238.83,60.75,30,0,4558.33,10,20,56.4,0,0
"6967",0,639,3640.5,74.29,45,0,2185.71,29,41,68.27,0,0
"6968",0,586,5129.11,82.92,64,0,6389.29,14,22,70.13,1,0
"6969",0,356,6260.95,86.55,70,120,5788.1,58,81,79.15,0,0
"6970",0,569,15798.76,96.04,94,160,13969.55,78,88,93.56,0,0
"6971",0,619,7983.83,80.62,46,0,5566.67,25,47,71.85,0,0
"6972",0,356,7198.8,87.25,82,168,7521.67,60,74,94.55,0,0
"6973",0,228,6562.75,87.5,50,0,5250.25,31,46,57.63,0,0
"6974",0,799,4970,42.5,63,0,5540,11,33,91.88,0,0
"6975",0,356,10565.17,100,100,132,10687.33,88,86,100,0,0
"6976",0,639,4428.57,90,69,0,3642.86,47,54,82.54,0,0
"6977",0,0,7835.53,82,50,564,6766.67,25,41,86.28,0,0
"6978",0,356,11253.84,95.04,83,132,10856.32,63,70,93.22,0,0
"6979",0,356,7629.65,87.92,84,132,5861.95,67,74,86.63,0,0
"6980",0,639,8070.46,92.44,80,0,7440.91,74,75,79,1,0
"6981",0,564,3393.75,64.67,67,0,2962.5,29,31,68.58,0,0
"6982",0,515,7191.25,84.63,64,0,5941.67,54,52,89.57,0,1
"6983",0,356,6070.86,68.57,54,0,5603.64,21,34,54.73,0,0
"6984",0,639,8730.47,88.75,76,0,6744,70,85,74.47,0,0
"6985",0,499,6534.14,94.76,80,0,7044.29,67,78,67.2,0,0
"6986",0,0,7584.29,78.06,65,588,9425,43,56,81.88,1,0
"6987",0,356,5792.29,83.35,73,144,6407.14,57,67,91.8,0,0
"6988",0,576,12724.33,92.36,64,160,7975.17,50,77,84.36,0,0
"6989",0,326,6987.12,91.06,77,0,7266.9,54,65,81.79,0,0
"6990",0,499,8055.42,92.64,77,0,9033.33,60,60,86.77,0,0
"6991",0,569,11020.35,91.72,69,0,11558.82,56,83,87.92,0,0
"6992",0,0,6320,53.9,64,519,4920,12,20,78.82,0,0
"6993",0,356,3170.72,69.3,45,156,2395.17,19,29,70.26,0,0
"6994",0,499,5565.59,78.36,57,0,4468.52,26,37,80.21,0,0
"6995",0,0,4956.25,85.8,50,519,4750,18,18,83,0,0
"6996",0,564,9953.91,91.28,79,0,8752.81,53,69,78.31,0,0
"6997",0,639,8709.64,84.36,68,0,8125.19,44,58,81.56,1,0
"6998",0,535,12777.11,95.2,100,0,8000.11,73,80,100,0,1
"6999",0,356,7442,87.45,82,108,6181.58,54,65,87.06,0,0
"7000",0,639,4325,78.11,100,0,4933.67,78,100,100,0,0
"7001",0,356,8053.09,86.76,53,144,7569.17,32,25,77.26,0,0
"7002",0,0,685,47.46,29,594,685,12,13,40.14,0,0
"7003",0,499,12787.44,89.19,83,160,10297.22,56,77,96.39,0,0
"7004",0,356,9163.18,87.89,77,132,7731.27,50,62,75.92,0,0
"7005",0,569,6821,80.54,43,0,5988.89,37,35,65.72,1,0
"7006",0,0,3542.2,81.4,56,554,3025,35,36,67.73,1,0
"7007",0,356,7478,92.6,86,156,7516.67,67,80,91.43,0,0
"7008",0,639,6740,76.57,52,0,6125,41,48,67.7,0,0
"7009",0,356,8366.75,83.56,67,132,7730.07,52,60,77.07,1,0
"7010",0,356,9913.41,90.35,75,144,7044.44,42,50,95.5,0,0
"7011",0,669,2106,70.88,67,0,1964.9,35,37,64.38,0,0
"7012",0,356,1650.94,68.65,67,132,1300,0,0,75,1,0
"7013",0,306,6445,79.71,57,144,6965.5,27,47,84.64,0,0
"7014",0,639,633.29,39.17,38,0,671.43,14,8,44.46,0,0
"7015",0,569,2416.5,86.57,57,0,1700,10,11,57.14,0,0
"7016",0,0,1840.63,85.83,61,459,2033.33,29,36,74.62,1,0
"7017",0,639,6849.36,91.29,50,0,6571.43,50,56,83.08,0,0
"7018",0,445,7743.19,91.75,77,55,8220.25,60,82,85.62,0,0
"7019",0,0,4633.22,91.24,100,588,4675.06,48,50,100,1,0
"7020",0,356,1540.63,53.31,45,168,911.25,12,24,57.45,0,0
"7021",0,356,4387.42,64.53,60,168,4558.33,13,40,92.1,0,0
"7022",0,356,8562.64,95.22,94,156,5985.71,56,75,96.76,0,0
"7023",0,499,900,32.14,20,0,1500,22,38,55.8,0,0
"7024",0,356,8500.21,83.24,76,168,6571.5,61,59,86.9,0,0
"7025",0,669,10345.36,83.1,76,0,10315,50,65,87.47,0,0
"7026",0,356,10662.53,99.85,97,156,11352.84,94,94,89.66,0,0
"7027",0,499,14044.75,100,82,0,15333.33,76,86,95.18,0,0
"7028",0,190,4344.4,61.57,36,80,3192.5,15,30,69.28,1,0
"7029",0,639,6204.14,93.57,50,0,5469.33,28,42,74.38,0,0
"7030",0,356,9620.83,90.67,60,144,13850,44,44,88,0,0
"7031",0,356,9762,83.18,71,120,7385.71,50,67,63.14,0,0
"7032",0,669,7164.63,81,50,0,6830.63,38,57,73,0,0
"7033",0,356,6678,74.8,50,144,6866.67,29,50,66,0,0
"7034",0,639,8162.33,84.17,38,0,5808.33,42,46,52.88,0,0
"7035",0,0,9007.36,80.25,67,580,5587.86,27,43,89.67,0,0
"7036",0,356,7737.6,93.79,80,80,6701,50,62,93.8,0,0
"7037",0,356,6491.72,82.07,61,144,5358.33,30,57,69,0,0
"7038",0,356,4545,77.26,61,144,3688.89,35,35,73.61,0,0
"7039",0,669,3706.25,69.29,50,0,3300,22,22,67.83,0,0
"7040",0,356,1323.4,81.5,71,0,1160,25,38,66.71,0,0
"7041",0,356,4426.62,63.2,26,144,4104.76,13,17,63.24,0,0
"7042",0,408,7398.25,90.33,54,0,5185.94,43,74,81.46,0,0
"7043",0,356,7883.11,98.45,100,328,7127.78,73,91,100,0,0
"7044",0,669,2013.87,63.12,56,0,2450,17,21,72.26,0,0
"7045",0,589,1887.04,56.77,33,0,1520,0,0,65.56,1,0
"7046",0,569,7075.14,89.07,60,0,6566.88,42,48,82.73,1,0
"7047",0,0,6658.42,75.49,63,554,6596.38,36,44,79.69,0,0
"7048",0,356,3836.05,60.86,36,144,3539.47,12,31,56.24,0,0
"7049",0,356,4945.25,78,55,292,3552.94,32,49,81.5,1,0
"7050",0,639,8060.64,93.16,79,0,7588.96,52,66,87.71,0,0
"7051",0,356,14281.25,94.14,100,132,9961.2,75,91,88.89,0,0
"7052",0,356,3981.25,52.06,60,132,4743.75,16,12,70.33,0,0
"7053",0,356,9377.67,94.35,84,132,8191.72,73,84,91.94,0,0
"7054",0,356,6288,96.88,80,316,7350,63,83,93.4,0,0
"7055",0,356,12087,99.59,100,144,11995.24,87,100,94.44,0,0
"7056",0,569,7334.67,90,75,0,5547.11,64,80,87.5,0,0
"7057",0,356,11319,96.38,100,144,6025.25,88,83,0,0,0
"7058",0,669,4320,75.9,63,0,4747.22,27,32,69.34,0,0
"7059",0,639,6244.44,90.83,55,0,4977.78,29,33,81,0,0
"7060",0,669,7282.56,75.68,48,0,6315.63,23,27,69.04,0,0
"7061",0,0,4260,79.6,62,569,4045.83,29,50,86.46,0,0
"7062",0,554,12444.63,100,100,448,7950,78,89,100,0,0
"7063",0,639,9683.33,59.88,63,85,10250,25,38,77.75,0,0
"7064",0,0,7896.33,91.87,100,503,6679.17,67,71,83.33,0,0
"7065",0,412,7025,92.88,83,0,5650,54,60,88.07,1,0
"7066",0,514,2054.25,60.71,23,0,2700,15,17,35.38,0,0
"7067",0,669,13536.5,75.29,78,0,11856.25,39,39,83.33,0,0
"7068",0,356,5333.33,92.11,50,236,5933.33,33,22,91.67,0,0
"7069",0,639,8342.22,88.92,86,0,7000,67,77,95.71,0,0
"7070",0,519,1702.75,57.14,44,0,2525,9,18,45,0,0
"7071",0,356,1761.17,50.36,27,156,2166.67,25,21,72.64,0,0
"7072",0,444,4984.69,88.26,68,0,5642.13,54,55,82.89,0,0
"7073",0,356,6348.13,71.73,47,144,6012.5,31,38,62.33,0,0
"7074",0,356,6094.33,63.43,33,144,2766.67,7,29,58.17,0,0
"7075",0,356,750,50,67,132,500,0,8,66.67,0,0
"7076",0,266,9054.12,90.75,77,0,8523.53,50,62,77.86,0,0
"7077",0,677,9065.5,93.77,100,0,8200,54,69,100,0,0
"7078",0,356,11012.57,81.73,80,144,12045.71,41,56,89.88,0,0
"7079",0,639,7926.54,93.94,45,0,16300,67,88,63.29,1,0
"7080",0,424,5265,76.22,50,0,5620,44,38,70.88,0,0
"7081",0,380,1803.4,89.44,100,79,1520,27,33,100,0,0
"7082",0,356,8256.49,93.2,80,144,8425.41,57,75,91.46,0,0
"7083",0,356,4838.9,89.46,62,168,5063.64,40,50,81.38,0,0
"7084",0,619,1585.5,57.67,25,0,887.5,14,0,83.5,0,0
"7085",0,356,2493.75,94.71,60,132,2187.5,44,33,40,0,0
"7086",0,594,4413.57,55.69,46,0,3857.14,11,19,77.31,0,0
"7087",0,499,5728.8,76.88,64,0,6170,47,59,80.14,0,0
"7088",0,356,12634.94,97.7,88,144,9750,87,91,70.59,0,0
"7089",0,356,4150,64.22,50,144,4150,25,45,70,0,0
"7090",0,658,8032.6,63.65,50,0,7700,18,11,67.08,0,0
"7091",0,669,14652.53,90.67,93,0,12021.11,62,88,85.71,0,0
"7092",0,369,6893.75,66.59,44,0,7450,10,26,54.69,0,0
"7093",0,356,9632.67,63.56,67,0,6900,18,36,87.5,0,0
"7094",0,326,4670.33,86.95,67,0,3743.33,36,48,78.9,0,0
"7095",0,356,6576.23,74.48,54,144,4984.69,31,47,69.13,0,0
"7096",0,356,8468.3,90.85,70,132,5585.56,47,59,76.11,0,0
"7097",0,356,625,81.25,29,144,750,17,0,51.14,0,0
"7098",0,356,10183.83,94.26,85,292,6960.22,60,79,77.65,0,0
"7099",0,374,5228.67,78.75,73,0,5043.33,32,39,79.67,0,0
"7100",1,658,5661.53,77.48,76,0,6064.29,36,42,80.59,1,0
"7101",0,356,8462.6,59.09,44,132,9980,42,30,76,0,0
"7102",0,569,13266.67,63.13,38,0,15000,36,30,64.13,0,0
"7103",0,0,9821.22,69.15,42,564,4960,18,19,52.33,0,0
"7104",0,356,6721.23,77.07,56,144,7172.73,35,60,73.74,0,0
"7105",0,658,3688,85.9,50,160,2840,21,25,71.2,0,0
"7106",0,356,2345,62.5,23,156,3600,6,13,64.15,0,0
"7107",0,499,5864.71,72,63,0,5380,38,48,85.32,0,0
"7108",1,256,3873.92,86.81,85,0,4873.08,50,56,90.38,0,0
"7109",0,356,10336.78,94.57,91,292,12053.44,70,71,93.21,0,0
"7110",0,356,8446.32,84.88,100,144,7552.68,61,81,77.78,0,0
"7111",0,669,2438,71.82,38,0,2576,31,31,54.5,0,0
"7112",0,564,3755.13,87,60,0,3012.5,33,43,90.3,0,0
"7113",0,0,8315,82.55,45,618,4960,27,33,63.55,0,0
"7114",0,0,6170.86,73.21,43,564,5646.29,25,20,67.57,0,0
"7115",0,374,10319.44,89,67,0,8980,57,69,88.36,1,0
"7116",0,356,8744.5,75.76,72,168,5400,25,42,86.33,0,0
"7117",0,529,6462.08,78.94,54,0,6395.6,37,42,78.14,0,0
"7118",0,356,7249.38,89.1,90,168,7166.67,60,60,97.8,0,0
"7119",0,356,3458.13,74.31,68,144,3137.59,35,43,79.48,0,0
"7120",0,389,13827.96,91.85,86,0,12488,67,67,89.97,0,0
"7121",0,356,1153.13,60.35,29,144,1039.22,15,6,50.29,0,0
"7122",0,356,10510.5,89,100,132,8756,17,67,80,0,0
"7123",0,356,6656.33,86.9,78,316,5050,45,60,78.89,0,0
"7124",0,599,3559.57,74.35,43,0,4471.43,32,32,56.71,0,0
"7125",0,669,5165,100,89,0,5000.4,80,90,96.33,0,0
"7126",1,658,3842.75,84.17,60,0,2668.33,46,55,84.41,1,0
"7127",0,669,3028.92,70.07,34,0,2656,22,17,45.89,0,0
"7128",0,569,9212,82.86,67,30,5750,50,43,88,0,0
"7129",0,356,2971.13,73.67,50,120,2910.88,25,36,73.97,0,0
"7130",0,669,1625.33,53.1,27,0,1821.75,15,10,48.73,0,0
"7131",0,669,4283.83,56.93,43,0,3451.67,24,31,56.57,0,0
"7132",0,669,4653.4,72.11,56,0,6000,30,50,90.78,0,0
"7133",0,639,3857,75.43,43,0,3333.33,29,57,60.86,0,0
"7134",0,356,6213.33,46.64,36,168,4765,0,17,68.73,0,0
"7135",0,499,10262.14,93.89,86,0,11101.35,72,83,89.89,0,0
"7136",0,444,7372.17,83.25,44,0,6116.67,20,30,68.33,0,0
"7137",0,639,5804.56,86.52,65,0,5268.06,36,50,82.29,0,0
"7138",0,639,10072,94.75,75,0,13672,78,71,62.5,0,0
"7139",0,444,5629.5,78.88,50,0,4687.5,27,38,70.25,0,0
"7140",0,356,4261.83,67.46,44,168,3487.33,36,31,69.44,0,0
"7141",1,400,1612.5,64.33,20,0,2600,9,13,31.6,0,0
"7142",0,669,7189.25,92.54,27,0,6100,19,50,60.09,0,0
"7143",0,611,4122.9,72.82,43,0,3672.86,23,25,76.14,1,0
"7144",0,499,5966.08,83.18,80,0,6150,33,47,80,0,0
"7145",0,356,9275.82,97.22,89,144,7078.64,81,85,90,1,0
"7146",0,564,12953.28,96.89,86,0,12690.28,78,81,94.34,0,0
